,F,I,tfidf,H,H-tilde,H-tilde_std,N
DMTN,4.451287815625336e-06,0.12458398152042527,3.860669361994766,4.349648912578752,4.474232894099178,0.06456831000113186,23
FAM160B2,1.2192657929756355e-05,0.049864782795634,2.7923701686407716,5.786803733023726,5.83666851581936,0.06555705482714977,63
NUDT18,8.709041378397396e-06,-0.05738126757147377,2.8485938725527626,5.4474086518852305,5.390027384313757,0.06842106703044458,45
REEP4,1.6256877239675142e-05,0.004305429924424509,2.474405772773014,6.20184123230257,6.2061466622269945,0.06679690950879005,84
BMP1,2.322411034239306e-06,0.13637418541625657,4.550821251944646,3.4182958340544896,3.554670019470746,0.06977536147117014,12
POLR3D,1.161205517119653e-05,0.10509588160454708,2.942478687013782,5.660975803905794,5.766071685510341,0.06686167375894432,60
PIWIL2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
SLC39A14,1.5482740228262038e-06,0.2330000000000001,5.284081452981694,2.75,2.983,0.06679071791904373,8
PPP3CC,2.651419264089874e-05,0.01018891802720745,2.116248936149282,6.7950410245347825,6.80522994256199,0.06148037362717693,137
AC037459.2,7.741370114131019e-07,-0.011188721875539098,5.183187059294405,2.0,1.988811278124461,0.07929610457127842,4
SORBS3,8.51550712554412e-06,0.2197834579492488,3.518291738969815,5.141249800455479,5.361033258404728,0.06758060910141339,44
PDLIM2,7.238181056712503e-05,0.08200095482017122,1.6306754305764033,7.761968942534751,7.843969897354922,0.05435207267238503,374
C8orf58,2.9030137927991324e-06,-0.03745162916735012,3.861431219312086,3.9068905956085187,3.8694389664411686,0.07135059782130056,15
CCAR2,2.0321096549593926e-05,-0.11433504247963189,2.0940198472663547,6.5999598033804086,6.485624760900777,0.06292202419496698,105
AC037459.3,2.322411034239306e-06,-0.031229573958567514,4.084574770626295,3.584962500721156,3.5537329267625886,0.06982954094302773,12
BIN3,1.9546959538180824e-05,0.04921922299067116,2.4012114227221026,6.385837472807964,6.435056695798635,0.06525952196952442,101
EGR3,1.9546959538180824e-05,0.36131625055055494,2.975178369643743,6.072870735437302,6.434186985987857,0.0674187863879519,101
PEBP4,7.741370114131019e-07,-0.006499999999998174,5.183187059294405,2.0,1.9935000000000018,0.0566370020392721,4
AC107959.1,9.676712642663775e-07,-0.009199999999968789,4.960043507980195,2.321928094887362,2.3127280948873934,0.059961320864959235,5
RHOBTB2,6.967233102717918e-06,0.1362407680514659,3.4917137073163906,4.94770277922009,5.083943547271556,0.06777836739739297,36
TNFRSF10B,2.090169930815375e-05,0.1770134533988159,2.6113323745982635,6.338039816898155,6.515053270296971,0.0666885045678737,108
AC107959.3,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
AC107959.4,7.741370114131019e-07,-0.006999999999998119,5.183187059294405,2.0,1.9930000000000019,0.058745212570868614,4
TNFRSF10C,3.8706850570655096e-07,-0.0009999999999992237,5.8763342398543505,1.0,0.9990000000000008,0.03160696125854548,2
TNFRSF10D,7.934904366984295e-06,0.21735309638986067,3.530841934740576,5.046457187492146,5.263810283882006,0.06740030166603894,41
TNFRSF10A,9.87024689551705e-06,0.07745341991611454,3.038757417830114,5.476346910598946,5.5538003305150605,0.06855316047193223,51
CHMP7,3.328789149076339e-05,0.02952368313859921,1.9545672563650847,7.032227327313625,7.061751010452224,0.0640251929621362,172
R3HCC1,1.935342528532755e-05,0.00019819935327802796,2.3380281468338833,6.423856189774725,6.424054389128003,0.06472411171162788,100
ENTPD4,2.477238436521926e-05,0.10907321288713856,2.3693421800282133,6.613204882778696,6.722278095665835,0.06357000182403129,128
SLC25A37,6.115682390163505e-05,0.08647962798079867,1.7176866468328686,7.606369474258072,7.6928491022388705,0.05474790759178617,316
NKX3-1,1.161205517119653e-06,0.32133333333334946,5.952052209576235,2.2516291673878226,2.572962500721172,0.062096698784223685,6
ADAM28,2.9030137927991323e-05,0.9412661382096887,4.418581737094668,5.966989401181315,6.9082555393910035,0.06218409925419617,150
AC120193.1,7.741370114131019e-07,-0.007499999999998286,5.183187059294405,2.0,1.9925000000000017,0.060776228905690934,4
ADAMDEC1,5.806027585598265e-07,-0.004000000000001558,5.470869131746186,1.584962500721156,1.5809625007211545,0.05148462553731383,3
AC024958.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
AF106564.1,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
NEFM,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
NEFL,2.12887678138603e-06,0.5901698138322335,6.173804833259882,2.8453509366224363,3.43552075045467,0.06737440332056023,11
DOCK5,3.444909700788304e-05,0.4808536641054797,2.862494465083548,6.618882274252794,7.099735938358274,0.0602691110198461,178
GNRH1,7.741370114131019e-07,-0.007499999999998064,5.183187059294405,2.0,1.992500000000002,0.06077622890568363,4
AC091185.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
KCTD9,1.1418520918343254e-05,0.13785761561982124,3.05140571517075,5.611456608683875,5.7493142243036965,0.06590993768702186,59
CDCA2,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
PPP2R2A,3.6771508042122346e-05,-0.06896458056659771,1.756115779699803,7.242146858296787,7.17318227773019,0.05736435152772144,190
BNIP3L,0.00012037830527473735,0.45560533917991464,2.1073277366263157,7.788218208553769,8.243823547733683,0.04465274956624554,622
DPYSL2,8.186498895693554e-05,0.727698135784193,3.0559128916911997,7.222452256871275,7.950150392655468,0.05144933539234858,423
TRIM35,3.6771508042122342e-06,0.06427400065687294,3.8835046437691387,4.142664355548848,4.206938356205721,0.06293863632988662,19
PTK2B,8.573567401400104e-05,0.1353083915345179,1.5233430642421584,7.8534779282575755,7.988786319792093,0.051179827610627567,443
EPHX2,9.483178389810499e-06,0.4662461783216827,4.0642267115541975,5.037879997043976,5.504126175365658,0.0679975414289939,49
CLU,5.612493332744989e-06,0.8106934079053012,5.532959515588833,3.9783335811852636,4.789026989090565,0.06836521603596653,29
CCDC25,3.096548045652408e-05,0.1926320236009973,2.3153578697456254,6.789670223270299,6.9823022468712965,0.06320616481661172,160
PBK,5.806027585598265e-07,0.6599999999999985,8.814501359781525,0.9182958340544894,1.578295834054488,0.06633249580748596,3
SCARA5,1.161205517119653e-06,1.1133554357769,10.941738263492372,1.4591479170272448,2.5725033528041448,0.06604305454885157,6
NUGGC,9.676712642663775e-07,-0.013199999999968348,4.960043507980195,2.321928094887362,2.308728094887394,0.0714546009706012,5
ELP3,1.2966794941169458e-05,0.02781580210417456,2.6393105059634947,5.886984712845832,5.914800514950007,0.06472970053452955,67
PNOC,1.0063781148370326e-05,0.542399251743527,4.157981146055236,5.041503900708584,5.583903152452111,0.06435998192714934,52
ZNF395,1.412800045828911e-05,0.12048505140325982,2.811481089899393,5.905511031453121,6.0259960828563806,0.06812882715783877,73
FZD3,4.644822068478612e-06,0.6129746864563628,5.27473140191729,3.9182958340544896,4.531270520510852,0.069061661761071,24
EXTL3,6.193096091304815e-06,-0.009766279001460099,3.2366391906365415,4.9375,4.92773372099854,0.0679329899011138,32
EXTL3-AS1,3.8706850570655096e-07,-0.0029999999999992255,5.8763342398543505,1.0,0.9970000000000008,0.05469003565549385,2
INTS9,5.612493332744989e-06,-0.06279213975944309,3.202185590427822,4.857980995127572,4.795188855368129,0.06485402490221086,29
INTS9-AS1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
HMBOX1,2.535298712377909e-05,-0.011108690778602437,2.1066672748648587,6.762356016771595,6.751247325992993,0.06613237953507313,131
KIF13B,1.412800045828911e-05,0.12205965717688994,2.811481089899393,5.905511031453121,6.027570688630011,0.0633133609644529,73
DUSP4,1.7418082756794795e-06,0.6503605680553113,7.166582926779361,2.5032583347756456,3.153618902830957,0.06015124539910805,9
LINC02099,2.322411034239306e-06,-0.02372957395857478,4.084574770626295,3.584962500721156,3.5612329267625813,0.0613235731180024,12
SARAF,0.00038629436869513787,0.07011501906668194,1.0272461344231998,8.713718686003467,8.78383370507015,0.025264993536505926,1996
AC044849.1,4.548054942051974e-05,0.5433810551178206,2.701202550060213,6.854346349259755,7.397727404377576,0.05702623039291773,235
LEPROTL1,9.657359217378447e-05,0.07425127980655866,1.4296452049071253,8.005500796931038,8.079752076737597,0.047583688267728186,499
MBOAT4,9.676712642663775e-07,0.3886490224995982,6.478983824118006,1.9219280948873623,2.3105771173869605,0.0702532100048775,5
AC026979.2,2.651419264089874e-05,0.22241530715175184,2.4634697990887298,6.579641206984951,6.802056514136702,0.060676524643708804,137
DCTN6,2.4191781606659436e-05,0.04297397482976084,2.2476914225262132,6.649706084627471,6.692680059457232,0.0627752819974073,125
AC026979.3,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
RBPMS,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
GTF2E2,2.0127562296740652e-05,-0.03967396910101062,2.2417384081596423,6.508132025833399,6.468458056732389,0.06465577027500023,104
GSR,2.7675398158018395e-05,0.2761045725935354,2.4989914596340825,6.576765896322066,6.852870468915602,0.062301868654168785,143
UBXN8,3.6771508042122342e-06,-0.04118575394805024,3.6250424412478557,4.247927513443585,4.206741759495535,0.06534249605520454,19
PPP2CB,2.3030576089539782e-05,0.04036568959537501,2.268593374985029,6.596416292683347,6.636781982278722,0.06452713416038568,119
WRN,1.0837918159783427e-05,0.151800266758487,3.060184139775622,5.530394654123194,5.682194920881681,0.06715734745306866,56
NRG1,1.1418520918343254e-05,0.6983610360724537,4.552153167910176,5.050110583620083,5.748471619692537,0.06650614529434523,59
AC090204.1,5.612493332744989e-06,0.0002951512902011899,3.3528939427476314,4.789015477886193,4.789310629176394,0.06840841267927877,29
AC067838.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
FUT10,1.5482740228262038e-06,0.23474999999999957,5.284081452981694,2.75,2.9847499999999996,0.06188648883356112,8
TTI2,5.806027585598265e-06,-0.06403037625238017,3.1682840387521405,4.906890595608519,4.8428602193561385,0.06521489345627193,30
MAK16,6.967233102717918e-06,0.0900898909689758,3.3523351188521624,5.003258334775645,5.093348225744621,0.06522778245863081,36
RNF122,2.322411034239306e-06,-0.023625814583754234,4.084574770626295,3.584962500721156,3.561336686137402,0.061961015850162525,12
ZNF703,3.7158576547828894e-05,0.8925455467727224,4.01026645789292,6.289407862517958,7.1819534092906805,0.059774148724161216,192
AC138356.1,9.676712642663775e-07,-0.009199999999968789,4.960043507980195,2.321928094887362,2.3127280948873934,0.05996132086499626,5
ERLIN2,1.3934466205435836e-05,0.09816129659553319,2.711923129186452,5.909440452801153,6.007601749396686,0.06570435116128931,72
PLPBP,3.541676827214942e-05,0.1576109317201917,2.152563814193522,6.975841982986386,7.133452914706577,0.060357786885988016,183
ADGRA2,2.322411034239306e-06,-0.025855388542265878,4.084574770626295,3.584962500721156,3.55910711217889,0.068087092141594,12
BRF2,4.25775356277206e-06,-0.0468560494334449,3.47843896705598,4.459431618637297,4.412575569203852,0.06495092844434108,22
RAB11FIP1,0.00021133940411577684,0.6756430472491903,2.297748428099033,7.889473555661747,8.565116602910937,0.03477059609325518,1092
EIF4EBP1,6.038268689022195e-05,0.4119326630290674,2.385975920508415,7.27248329882969,7.6844159618587575,0.05341411971211929,312
ASH2L,2.0321096549593926e-05,-0.042376829294510365,2.2277734265836244,6.523769327189932,6.481392497895421,0.06755846333049484,105
STAR,5.806027585598265e-07,-0.004666666666668151,5.470869131746186,1.584962500721156,1.580295834054488,0.055581771592709474,3
LSM1,3.561030252500269e-05,0.025826794054800928,1.9332782621628588,7.11030597770208,7.1361327717568805,0.06229205431776676,184
BAG4,2.0514630802447204e-05,0.12484740230221458,2.520083275332108,6.374054652635586,6.4989020549378,0.06415699410237638,106
DDHD2,7.934904366984295e-06,0.0528761258370789,3.163360676005377,5.2112105412034495,5.264086667040528,0.0668714965401972,41
PLPP5,3.851331631780182e-05,0.6290833105637423,3.115192712347227,6.597378389636741,7.226461700200483,0.057483256241339445,199
NSD3,0.00011670115447052512,-0.04923301922068113,1.1604354908106094,8.268620053081044,8.219387033860363,0.045483806682149464,603
AC087623.3,6.580164597011367e-06,0.03825608087847954,3.29772961246548,4.96981578242681,5.00807186330529,0.06915155689139184,34
LETM2,8.128438619837571e-06,0.0483153445678326,3.129452064614238,5.2494602799216175,5.29777562448945,0.06501867977584666,42
FGFR1,9.289644136957223e-06,0.1742254995018655,3.2363563452924886,5.303508854797678,5.477734354299543,0.06659247080516313,48
C8orf86,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
TACC1,0.00010528263355218187,0.36652841191909413,1.8159726735046613,7.780814328236404,8.147342740155498,0.04770944267853386,544
AC067817.2,1.3547397699729284e-06,-0.014107841071722582,4.6235712713589825,2.807354922057604,2.7932470809858816,0.06652549416947257,7
PLEKHA2,5.631846758030317e-05,0.28823748653299663,1.9000345597858146,7.325190647421115,7.613428133954112,0.05565607116272089,291
AC108863.1,2.12887678138603e-06,-0.024569514773340018,4.171586147615925,3.4594316186372973,3.4348621038639573,0.06672899909134701,11
HTRA4,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
TM2D2,1.6063342986821865e-05,0.1404813754939589,2.752026468632711,6.052691389152184,6.1931727646461425,0.0658394689268726,83
ADAM9,1.6450411492528416e-05,0.21356416823563418,2.8769111281804074,6.009390936137701,6.2229551043733355,0.061518741342192755,85
ADAM32,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ZMAT4,7.741370114131019e-07,-0.004499999999998394,5.183187059294405,2.0,1.9955000000000016,0.04722022871606486,4
GOLGA7,5.322191953465076e-05,0.02851291238840581,1.7169988803396043,7.532764706631727,7.5612776190201325,0.05696681249506363,275
GINS4,7.160767355571193e-06,0.07788238107690848,3.31163156307444,5.047291203466788,5.125173584543696,0.06637809930043148,37
AC009630.2,1.5482740228262038e-06,0.23140563906222988,5.284081452981694,2.75,2.98140563906223,0.0698749931362766,8
GPAT4,2.883660367513805e-05,0.13485014125068062,2.241708665278254,6.764306523745266,6.899156664995947,0.06383239300412145,149
ANK1,3.87068505706551e-06,0.45612255624887776,5.148574959082781,3.8219280948873626,4.27805065113624,0.06674793674216754,20
AC113133.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
AC027702.1,7.741370114131019e-07,-0.006499999999998174,5.183187059294405,2.0,1.9935000000000018,0.05663700203927602,4
KAT6A,5.322191953465076e-05,0.07025299282906516,1.7478505740661063,7.488529081044889,7.558782073873954,0.0576502210384877,275
AC103724.4,3.0965480456524077e-06,0.21379473671779392,4.491913246627472,3.75,3.963794736717794,0.0665474465747007,16
AC103724.3,5.806027585598265e-07,-0.002000000000001556,5.470869131746186,1.584962500721156,1.5829625007211545,0.03646002377103095,3
AP3M2,1.4902137469702213e-05,0.32578566474986825,3.1034882267304233,5.76854591762217,6.094331582372038,0.06456739926438532,77
PLAT,1.935342528532755e-06,0.178524511249742,4.858063158975641,3.121928094887362,3.300452606137104,0.06422532938550365,10
AC083973.1,1.7418082756794795e-06,-0.019333333333336977,4.372256843078077,3.169925001442312,3.150591668108975,0.06495240422805483,9
IKBKB,3.406202850217648e-05,-0.09770651400171726,1.7704029792669767,7.189489715203622,7.091783201201904,0.061292418734812414,176
POLB,1.238619218260963e-05,0.34082936080073356,3.3099994198462372,5.513759133144316,5.85458849394505,0.06381450027440574,64
DKK4,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
VDAC3,5.9027947120249025e-05,0.11853069037168851,1.806455379410857,7.539802553753324,7.6583332441250125,0.05596443302589829,305
SLC20A2,8.902575631250672e-06,0.0707627841691707,3.101508164238635,5.349648912578752,5.420411696747923,0.06469026685162349,46
AC090739.1,2.322411034239306e-06,-0.026688721875603783,4.084574770626295,3.584962500721156,3.5582737788455523,0.06878193255879152,12
SMIM19,3.212668597364373e-05,0.06690641674480258,2.095759101533549,6.959259009608045,7.026165426352848,0.06057566316688503,166
THAP1,1.374093195258256e-05,0.03637293837733502,2.6742575301699736,5.952564020913133,5.988936959290468,0.06308107768143476,71
RNF170,1.7418082756794793e-05,0.09744224597375872,2.601439478837079,6.194576568527858,6.292018814501617,0.0654765446823148,90
HOOK3,6.889819401576608e-05,0.22067498895994397,1.9188394970448177,7.582498590986481,7.803173579946425,0.054769870104888124,356
FNTA,5.302838528179748e-05,0.06260231424642893,1.7260316636086086,7.494287842211547,7.556890156457976,0.055779183075170595,274
POMK,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
HGSNAT,4.6641754937639396e-05,0.3036306828236581,2.22749422582975,7.122351967370951,7.42598265019461,0.05811035146042486,241
SPIDR,1.935342528532755e-05,0.10290051395045552,2.5021531340282115,6.32120956470982,6.424110078660275,0.06546374267407486,100
CEBPD,0.00040951847903753093,1.1552381903586948,7.330672883397038,7.643994737658341,8.799232928017036,0.024289072024965077,2116
PRKDC,5.960854987880885e-05,0.07124716369613093,1.7028450366707424,7.597377237108131,7.668624400804262,0.053562983807592314,308
MCM4,2.9030137927991324e-06,0.2849421743107907,4.620613918791645,3.5898980954642874,3.874840269775078,0.06420396987657752,15
UBE2V2,4.2577535627720606e-05,0.03961499350697739,1.818820509256892,7.2914759066573085,7.331090900164286,0.06051242096158985,220
AC026904.2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
